pathway	freq	padj	NES	stability	overlap	Lead_genes
KEGG_PATHWAYS_IN_CANCER	1	0.0884126266864631	1.736180090628545	1.0	46.61	{'STAT5A;DAPK2;RASSF1;MAP2K1;PIAS3;CSF2RA;PIK3CD;SUFU;VHL;XIAP;RXRB;FGF12;MSH2;MSH6;TRAF5;PTCH2;CASP9;CRKL;RALB;ARAF;GRB2;CBL;TGFA;CSF1R;STAT3;E2F3;ARNT2;MAPK1;SOS2;PIK3R3;RAD51;FZD3;CBLC;STK36;CDK2;NRAS;TP53;NKX3-1;IKBKB;FZD1;LAMC3;MAX;LAMB2;HDAC1;RELA;RHOA;ABL1;HSP90B1;RASSF5;APC;COL4A6;WNT5A;KRAS;DVL3;TGFB3;MTOR;CCDC6;RAC1;FH;CRK;TRAF3;NFKB1;BID;SLC2A1;BRCA2;TRAF6;CTNNB1;CSF3R;PIK3CA;ITGA2;APPL1;BIRC2;CASP8;PIAS1;HDAC2;MLH1;LAMC2;FZD6;MITF;AKT2;SOS1;CHUK;BIRC3;EGLN1;PIK3R5;CCNA1;STK4;SMAD2;STAT5B;FAS;SMAD4;AR;ITGAV;ITGB1;KIT;DVL2;PIAS2;PIK3R1;MAPK8;PTEN;ZBTB16;GLI3;TRAF1;ITGA6;NCOA4;EPAS1;CTBP2;ARNT;RB1;RALGDS;EP300;SKP2;TPR;BRAF;CTNNA1;MAPK9;CBLB;RAF1;CDK6;FLT3LG;LAMC1;LEF1;CDKN2B;BIRC5;HGF;LAMB3;RARB;PLCG1;RUNX1;CCNE2;CDH1;LAMA4;SMO;TCF7;FOXO1;CUL2;GSK3B;CREBBP;HIF1A;CDC42;PIK3CB;LAMA2;PLCG2;LAMA3;MSH3;PLD1;CASP3;FLT3;PIK3CG;TCF7L1;IGF1R;CYCS;MDM2;WNT2B;KITLG;TFG;EGLN3;ERBB2;CDK4;RALA;FGF2;BCL2L1'}
KEGG_PROPANOATE_METABOLISM	1	0.08643141765599968	1.765680277101958	1.0	43.18	{'MLYCD;ACAT1;HADHA;ALDH6A1;ACACB;SUCLA2;SUCLG1;ACADM;ABAT;LDHB;LDHA;ACSS2;SUCLG2;PCCA;ALDH9A1;ALDH7A1;SUCLG2P2;EHHADH;HIBCH;ACACA;ACAT2'}
KEGG_JAK_STAT_SIGNALING_PATHWAY	1	0.07911690659092377	1.7998937225472271	1.0	70.66	{'STAT5A;IFNLR1;PIAS3;CSF2RA;PIK3CD;IFNGR2;OSMR;GRB2;IL10;CBL;STAT3;SOS2;PIK3R3;PTPN11;CBLC;JAK3;STAT2;IL20RA;PRLR;SOCS5;STAM2;SPRED2;IL20RB;CSF3R;PIK3CA;IL13RA1;IL9R;PIAS1;STAT6;SOCS7;AKT2;SOS1;IL2RG;PIK3R5;STAT5B;GHR;IFNAR2;IL24;IL4R;PIAS2;PIK3R1;IL22RA1;IL23A;IL12RB2;IL15;JAK2;EP300;CBLB;STAM;IL7R;CREBBP;IL10RB;PIK3CB;IL12A;SPRED1;IL21R;IL12RB1;IRF9;PIK3CG;LIFR;BCL2L1;IL6ST;JAK1;IL15RA;TYK2;EPOR;SPRY3;TPO;IL11RA;CNTF;CLCF1;AKT3;LEPR;IFNGR1;IL7;IFNAR1;IL10RA;SPRY2;IL3RA;IL20;SOCS4;STAT1;IL22RA2;IL2RB;IL6R;IL2RA;CCND3;EPO;PIK3R2;CCND1;IFNG;PIM1;IL13RA2;SPRY4;IL6;CSF2RB;PIAS4'}
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	0.06573836041420635	1.8643299913227231	1.0	43.3	{'PPP3CB;MAP2K1;PIK3CD;PPP3R1;DAPP1;BCL10;GRB2;MAPK1;SOS2;PIK3R3;VAV1;NRAS;IKBKB;BLNK;SYK;RELA;CARD11;CHP1;INPP5D;MALT1;KRAS;RAC1;NFKB1;PIK3CA;NFATC3;LYN;AKT2;SOS1;CHUK;PIK3R5;NFAT5;NFATC1;PPP3CC;CD22;PIK3R1;CD19;PPP3CA;RAF1;VAV3;GSK3B;NFKBIE;PIK3CB;PLCG2;FCGR2B;PIK3CG'}
KEGG_ERBB_SIGNALING_PATHWAY	1	0.06507004066877543	1.9164333157610092	1.0	47.44	{'STAT5A;MAP2K1;SHC3;PIK3CD;CRKL;CAMK2G;ARAF;GRB2;CBL;TGFA;MAPK1;SOS2;PIK3R3;CBLC;NRAS;AREG;ABL1;KRAS;EREG;MTOR;NCK2;CRK;ABL2;PIK3CA;PAK2;NCK1;AKT2;SOS1;PIK3R5;BTC;STAT5B;PIK3R1;MAPK8;SHC4;BRAF;MAPK9;CBLB;RAF1;MAP2K4;GAB1;PLCG1;GSK3B;PAK3;PIK3CB;ERBB4;PLCG2;SRC;NRG1;PAK1;PIK3CG;RPS6KB1;PAK4;ERBB2;HBEGF;PTK2'}
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1	0.0631764680567211	1.861363397498884	1.0	53.42	{'HARS2;LARS2;MARS2;MTFMT;SEPSECS;TARS2;WARS2;PARS2;FARS2;RARS2;PSTK;EARS2;FARSB;DARS2;YARS2;IARS2;NARS2;CARS2;AARS2'}
KEGG_CHRONIC_MYELOID_LEUKEMIA	1	0.06267815947460155	1.8530991904488472	1.0	36.1	{'STAT5A;MAP2K1;SHC3;PIK3CD;CRKL;ARAF;GRB2;CBL;E2F3;MAPK1;SOS2;PIK3R3;PTPN11;CBLC;NRAS;TP53;IKBKB;HDAC1;RELA;ABL1;KRAS;TGFB3;CRK;NFKB1;PIK3CA;HDAC2;AKT2;SOS1;CHUK;PIK3R5;STAT5B;SMAD4;PIK3R1;SHC4;CTBP2;RB1;BRAF;CBLB;RAF1;CDK6'}
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1	0.061777806468271905	1.8858409222824466	1.0	66.44	{'HMGCL;ACAT1;HADHB;HADH;DLD;HADHA;ACAA2;ALDH6A1;OXCT1;HIBADH;MCCC1;ACADM;ABAT;ACAD8;PCCA;BCKDHB;ACAA1;ALDH9A1;ALDH7A1;AOX1;EHHADH;DBT;BCKDHA;HIBCH;ACAT2;MCCC2;HMGCS1;MCEE;ALDH3A2;ACADSB;BCAT1;AUH;PCCB;HMGCS2;IL4I1;IVD;ALDH2;ACADS'}
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1	0.0613812628530852	1.914513945215183	1.0	40.7	{'RAPGEF1;MAP2K1;SHC3;PIK3CD;SORT1;IRAK2;CRKL;PRDM4;CAMK2G;IRAK4;GRB2;YWHAB;MAPK1;SOS2;PIK3R3;PTPN11;NRAS;TP53;MAGED1;IKBKB;RELA;MAP3K1;CALM1;RHOA;RPS6KA5;ABL1;MAPK14;NTF3;KRAS;RAC1;CRK;PDPK1;SH2B1;IRAK3;NFKB1;IRS1;RIPK2;TRAF6;FOXO3;PIK3CA;RPS6KA1;RAP1B;FRS2;AKT2;SOS1;PIK3R5;ZNF274;YWHAE;RPS6KA6;PIK3R1;MAPK8;KIDINS220;SHC4;BRAF;MAPK13;MAPK9;RAF1;ARHGDIB;GAB1;PSEN1;YWHAG;RAP1A;PLCG1;GSK3B;NFKBIE;CDC42;MAP3K3;PIK3CB'}
KEGG_NON_SMALL_CELL_LUNG_CANCER	1	0.05818432207948702	1.9127007875519662	1.0	46.32	{'RASSF1;MAP2K1;PIK3CD;RXRB;CASP9;ARAF;GRB2;TGFA;E2F3;MAPK1;SOS2;PIK3R3;NRAS;TP53;RASSF5;KRAS;PDPK1;FHIT;FOXO3;PIK3CA;AKT2;SOS1;PIK3R5;STK4;PIK3R1;RB1;BRAF;RAF1;CDK6;RARB;PLCG1;PIK3CB;PLCG2;PIK3CG;ERBB2;CDK4'}
