pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	1	0.03686588539483999	1.8886230442371204	1.0	33.77	{'MED1;IFI35;RNF185;TRAF6;LSM14A;PARP9;POLR3C;NONO;PAK2;MATR3;SLC15A4;SIN3A;COCH;PYCARD;TOMM70;ZCCHC3;TRIM5;RBM14;DHX9;XRCC6;SFPQ;NMI;ZNFX1;STAT5B;POLR3B;TRIM56;AP1G1;XRCC5;AKIRIN2;LYN;PAK1;POLR3D;NOD2;IKBKE;PLSCR1;PSPC1;LAMP1;HLA-E;MAP3K7;MAVS;EP300;CASP6;HSP90AA1;UBE2K;TIRAP;PRKDC;FFAR2;TBK1;PQBP1;ADAM8;CREBBP;POLR3F;IKBKB;FADD;PVR;IRF3;RIOK3;SRC;HEXIM1;TRIM62'}
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	1	0.03685870971456131	1.8889929797267404	1.0	33.8	{'TGFB1;CNEP1R1;SPPL3;PPP1R15B;PPP1R7;CALM3;MTMR9;PINK1;CALM2;MTOR;SYMPK;PPP2R5D;VRK3;AMBRA1;GBA;GPLD1;GNA12;PTBP1;HSP90AB1;ANKLE2;CALM1;SLC39A10;ROCK1;SMAD3;PPP1R15A;JAK2;PPP2R5A;PRKCD;PTPA;PPP1R12A;RGN;SRC;NPNT'}
GOBP_PROTEIN_DENEDDYLATION	1	0.036695840892717733	1.8898642099446534	1.0	31.73	{'COPS7B;COPS8;TOR1A;COPS6;COPS7A;COPS2;COPS3;COPS4'}
GOBP_HISTONE_H4_K5_ACETYLATION	1	0.03643522004585785	1.8913956025645051	1.0	47.89	{'KANSL3;PHF20;KAT8;KANSL2;KAT7;KANSL1;JADE3;MEAF6;ING4;JADE2;ING5;WDR5;OGT;HCFC1'}
GOBP_REPRODUCTION	1	0.0361582143973406	1.8928853935171541	1.0	81.82	{'MED1;WDR48;GGNBP2;HERPUD2;UBE2A;MCM9;RAB13;ERCC1;ZNF830;GMCL1;WASHC5;MRE11;MSH6;ZW10;TDRKH;USP42;MAPK14;RNF8;UBR2;MAPK1;ERCC4;TDRD7;SMC1A;PLAT;RPA1;AGO4;TAF1L;YTHDF2;KDM1B;FBXW8;RNF114;WNT2B;VIPAS39;TOP2B;NDRG3;CFAP97;POMZP3;ACTR2;HUS1;KPNA6;FANCL;BAD;RAD50;RAD51D;RPS6KB1;GRB2;EIF2B4;MSH2;ZNF318;MST1R;CUL7;UPRT;PRKAG1;BIRC2;ARID4A;TERF1;RHBDD1;CRTAP;SF1;TBC1D20;USP9X;STAT3;PTPN11;RBM7;ASH1L;CBL;ACTR3;NCOA1;PANX1;ARID4B;MLH1;TMF1;FZR1;BMPR2;FRS2;YY1;ANKRD49;IFT20;PAIP2;HSPA1L;TUBGCP3;BRINP1;ATP7A;MLH3;KDM3A;EIF4H;DPCD;PPP1R9B;LDOC1;POLR1B;SPINK2;ZFP36L1;PYGO2;APOL2;DDX20;YTHDC1;ADGRG2;TXNRD3;SMURF2;RTCB;LDHC;NCAPH2;UBE2J1;ATP2B4;AFF4;GORASP2;FZD5;CEP57;LARP7;DAZAP1;RNF38;SIRT1;IFT27;SLCO4C1;PAFAH1B1;TSNAX;CASP2;METTL14;CNOT9;DDX3X;SFMBT1;ARNT;FOXJ2;UBE2B;STAT5B;HSPA5;BRD2;CASP3;ODF2;WDR77;MBD2;CASP8;KDM2B;TUBGCP4;CD46;BMPR1A;MTOR;ACOX1;PKD2;BASP1;EGR1;SMC3;CCT7;FBXW11;UBAP2L;PRKACA;MFGE8;BUB3;KHDRBS1;MEN1;ITGB4;SMAD5;TESK2;SETD2;ZSCAN2;TRIM27;SPATA32;PARN;TGFBR2;SPIN3;CRKL;TOP3A;ZNF148;FOXJ3;TIAL1;SIAH1;TEAD3;DEDD;ALKBH1;SETX;ZNF35;PAFAH1B2;PSME4;TUBGCP5;CTDNEP1;NR6A1;PUM1;CNTD1;FOXO3;ACVR1;ADNP;NOTCH2;SPDYA;NASP;CALR;SOS1;ACRBP;DHX36;SPINT1;LNPEP;BPTF;CELF1;TTLL1;RAD1;SRPK1;OAZ3;SP3;SLX4;EIF2S2;CSDE1;IFT81;SGPL1;HSP90AB1;NIPBL;WDR19;RAD23B;CAPN2;PIWIL4;CCT4;CCNYL1;PSMD13;UTP14C;PPP2R1A;UBE3A;CCNI;DLD;ETV6;NCAPD3;RAD51C;SELENOF;WDR33;ASB1;TP63;CCT8;DHX37;CLOCK;FEM1B;NUMA1;SLC6A4;STK3;RBPJ;PLEKHA1;MAP3K4;TCP1;TUBGCP2;LGALS9;SPIN4;SERPINB5;ARMC2;NR2C2;GNPDA1;SPESP1;C3orf62;MAP2K1;CDKN1B;SPA17;DNAJB6;NCOA4;RB1;YTHDC2;SPAG1;PANK2;STK35;SPATA2;CDK2;PARP11;RUVBL1;HERC4;ZCWPW1;GAS8;NCOR2;CDYL;MAGED2;STX2;EMP2;CSNK2A2;DLG1;SIX5;SORD;NR2F2;CCDC39;EHMT2;CTNNA1;HSPB11;SENP2;HEXB;PITHD1;KDM5B;ZMIZ1;PRKDC;ATRX;ENO4;LIMK2;AGFG1;IQCG;UBB;DNM2;TMED2;NPM2;SMAD4;PSAP;BIRC6;NSDHL;UBE2Q1;GRHL2;STRBP;ZSCAN21;BAG6;AP3B1;DDR1;HOOK1;OSGIN2;YBX3;BBS2;CTSB;ARID5B;PPP2CA;TBPL1;HEY2;SAFB2;EIF2B2;NUP107;AGO2;TTC12;CTNNB1;SPIN1;INPP5B;CENPC;HDAC2;FNDC3A;BCL2L2;SUN2;AAAS;BMP5;DMRT3;PGM3;SPIN2A;CCDC134;HERC2;CABYR;KRT19;FANCM;CLDN4;CDK16;APELA;GOLGA3;PAQR7;MEIOC;NSUN2;CXADR;CATSPERG;ABHD2;CYP7B1;HECTD1;ADAM19;TAF4;TCP11;BSG;ADCYAP1;BCL2L1;MEA1;KIF9;GGNBP1;PPARD;EIF2B5;SMAD1;ST14;HSF2;BAX;QKI;RAI14;RGN;ALKBH5;ZNF568;TUBG2;SSTR1;DMRTA1;SOHLH2;CHFR;EGFR;IGF2R;TLR3;SPATA5;TOB2;RAD21;SLC9B1;DLEC1;SCMH1;ACSL4;IL4R;TSSK4;SMC4;SRC;MEIOB;BCL2L11;RAN;TSGA10;SUN1;YTHDF3;INTS13;FBXO5;AGT;HSD17B4;MAST2;CATSPER3;PLCD4;KLHDC3;NBN;ARRB2;STK4;SPEF2;DNMT3A;IMMP2L;SPIRE1;SOX9;LRP2;MERTK;HEY1;ALOX15B;GOLGA2;NECTIN2;FANCC;FOXA1;PTK2;PRMT7;TBX3;VMP1;ATM;PTEN;SKIL;IRF2BPL;NEURL1;MMP14;RBBP8;NOTCH1;STOX2;NDC1;CCT2;ING2;APP;SPIN2B;BRDT;SPATA6;ATAT1;ADAM15;FUT10;SPATA24;PAFAH1B3;IL1B;STC2;SMC1B;VPS13A;LGR4;PDIK1L;FANCD2;UBXN8;RECK;MCM8;PDE3A;GPX4;CECR2;ACVR1B;MKKS;STXBP1;EOMES;SNU13;BCAP31;EDN1;GALNT3;SMC2;TUBG1;JAM3;STK11;SPAG16;KMT2D;INSR;ANXA1;KATNAL1;ZGLP1;LRGUK;IGFBP2;BCL6;ITGB1;BBS4;RNF2;FANCG;ACVR2A;SLC38A2;CCNF;ZP3;KLK14;ACSBG1;TYRO3;IDH1;FOLR1;PDGFB;PRDX3;SIX4;C14orf39;DNAJC19;UMPS;DND1;NPHP4;HESX1;NKX3-1;MYH9;TRIM36;RARA;RAD51B;NPHP1;PLAC1;AXL;LHX9;PSMC3IP;METTL3;DEAF1;EPAS1;FKBP4;CFAP58;UNC13B;TGFBR1;DNAH5;BRCA2;IGF1R;SPHK2;PARK7;PTCH1;LRRC8A;TDRP;HES1;PDE5A;HIF1A;NCAPD2;RNF212B;CATSPER2;ID4;SOX30;SPATA6L;ADCY3;TESK1;SYCP3;DACH1;LEPR;IL10;ADCY7;PTX3;E2F7;FIGNL1;BOK;CHD7;TDRD9;HS6ST1;TCF21;ADA;CFAP69;LHFPL2;PAM;PCSK5;EPOR;CLIC4;ITGA3;PTK2B;ARNTL;E2F8;SMARCA2;RHOBTB3;ENO2;GREB1L;BRIP1;ADAMTS16;CD9;PYGO1;ZFP41;ASPM;ZNF449;FOXC1;KNL1;EPN1;TCFL5;CEP131;KITLG;NOG;PTGFR;BIRC3;XRCC2;RMI1;EXO1;THRB;SLC2A8;ABAT;VDAC2;KLC3;FANCA;AR;NRIP1;EDNRA;TTC26;SYCP2;SLC38A1;FGF9;RPL29;CETN2;IGF1;PLCB1;PLK4;CENPI;SPATA25;LHX4;PCDH12;MSH5;P2RY1;A2M;DLX3;SELENOP;XRN2;DMRTA2;DNAH11;CCDC40;FBLN1;PLAG1;BTG1;MASTL;KIF18A;PLB1;PAQR8;THRA;ANGPT2;TACR2;PTAFR;TTLL9;NCAPH;PTTG1;MYCBP;AKT1;TRPM2;SRD5A1;MUS81;INCENP;SLIT2;TRIM28;TGFB2;ZFPM2;PLTP;RBM15;MYBL1;SYNE1;CFAP44;C3;RFX2;CREB3L4;KDR;ZMYND15;ACE2;AKR1C3;PBX1;AKAP3;CITED2;THBD;RSPO3;CDC25A;SFRP1;RPS6KA2;PATZ1;SIRT7;PRLR;JAM2;TSSK2;DDO;MNS1;SLC4A2;CCNA1;DPY19L2P2;CENPS;OSBP2;SYCE2;ITGA5;ADRA2A;ROS1;PPARG;CDC25C;DHCR24;INSL3;GAPDHS;STC1;VASH2;RAD51AP1;TTLL3;RAD54B;MAFF;RACGAP1;LEF1;PTTG3P;ROBO2;SGO1;WNT7B;TGFB3;ANTXR1;WNT5A;TFEB;NPR2;BAK1;VASH1;BUB1;HORMAD1;HOXD9;SLC9B2;SIRT2;MME;TUBGCP6;ADAMTS1;PTGDR2;GLI3;CCT3;TIPARP;TDRD6;SDC1;SNRPA1;PICK1;FOLR2;ESR1;FGFR2;NECTIN3;DIAPH2;TOP2A;ITGB8;CDKL2;REC8;TSSK3;SLC2A14;MYC;SGO2;HPGD;RAD51;SALL1;MCMDC2;MICAL2;HOXA10;CCND1;SPACA6;CDC25B;C1QBP;STS;RARG;CCNE1;BMPR1B;NEK2;NDC80;CCNB1IP1;LRRK2;M1AP;TNC;ETNK2;TEAD4;ARHGDIB;JUNB;B4GALT1;BMP7;BUB1B;CATSPER1;CADM1;IGFBP5;B4GALNT1;SBF1;MMP2;DMRT2;CCNE2;PKD1;LIN9;SPATA20;TRPC6;GDF10;SPIRE2;RGS2;MND1;GLI1;SYDE1;CREM;NME5;NELL2;PGAM2;AQP4;ZNF628;CCT5;GJA1;DPY19L2;HAVCR2;HOXA11;CSF1;HSF2BP;ADGRG1;PDGFRB;OXTR;HAS2;TARBP2;CYP1B1;BCL2;GGT1;CLIC5;TMEM203;RAD54L;SPINT2;OVOL2;PTPN6;INHA;CORIN;NOS3;PZP;C11orf80;EREG;PCSK4;PDGFA;SLC19A1;ALDOA;BMP6;VEGFA;ADAMTS2;GJB1;DRC7;IDO1;INHBA;STAG3;EDNRB;TESMIN;ROR2;ZBTB16;RXFP1;ENKUR;PGAM4;OOEP;VDR;CFAP43;TFAP2C;GJB3;P3H4;CFAP52;OVGP1;CD38;CCDC87;PAQR5;CDK1;QRICH2;ACE;GFRA1;HPGDS;SULF1;GJB5;TRO;OPRL1;GATA3;PLA2G4B;MYCBPAP;PTN;SOD1;ELL3;PAX5;CLDN11;JAG2;PLK1;GATA2;CFAP206;SLIT3;IGF2;FZD4;CATSPERB;GATA6;MAMLD1;PKMYT1;RAB3A;TTK;ESPL1;EME2;PLCD3;PLA2G4C;NUF2;FOSB;GAS2;SOCS3;IGSF8;PDGFRA;CDKN1C;CNR1;GLRB;SERPINE2;TTC21A;SPRR2A;TAF4B;MIR21;CELF4;CFAP45;PMCH;ADAM28;PTGS2;DZIP1;CORT;CCNB2;MYOCD;KIT;WNT3;BMP4;ITGA2;DUSP13;GGN;CLGN;GAL3ST1;MDK;CBX7;CFTR;GNRH1;NUDT1;DNAH1;RNF212;PMFBP1;MSX2;MDFI;PTPRN;EME1;CNTFR;UCP2;PLA2G6;SOX17;TFPT;NPAS1;HOXB13;AREG;FSCN3;SLC26A6;TDRD10;CYP26B1;SEMA3A;SYCE1L;OSR1;FAM50A;SHH;PTHLH;HYAL3;MAK;COL16A1;CCR6;CALCA;WNT4;HSPA2;DKKL1;CATSPERD;SERPINF1;CACNA1H;SLC2A1;AZIN2;C9orf24;OVOL1;NR0B1;STRA6;PCYT1B;PRDM1;INHBB;FOXJ1;SPAG6;ATP8B3;SYCP2L;NANOS1;SPP1;HSD11B2;TEKT2;MSX1;CITED1;LRRC52;TSPAN8;PRDX4;TSNAXIP1;SLIRP;SPAG8;HTRA1;CBX2;MAPK8IP2;FOXF2;SOX8;MAP2K6'}
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	1	0.03597726717113719	1.8937750068998238	1.0	38.88	{'RBM22;YWHAE;BAG3;XPO4;PPM1A;CTDSPL2;PRKACA;ANP32B;TPR;TCF7L2;GSK3B;CAMK1;IL1B'}
GOBP_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	1	0.035888396167740914	1.894281528506579	1.0	45.24	{'CTPS2;CMPK1;MTOR;DHODH;CAD;UMPS;CTPS1;CPS1'}
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	1	0.03567298628964531	1.8958253937216356	1.0	42.47	{'RAC1;ACTR2;ACTR3;BIN3;ATP7A;CAPZB;MTOR;ABI2;BRK1;ARPIN;PIK3CA;OCLN;FER;CYFIP1;RREB1;CARMIL1;DNM2;ARHGEF7;CORO1B;TWF2;ARPC2;CORO1C;NCKAP1;PLCE1;DMTN;SRC;KANK1;AKIRIN1;WASF2;PIK3R1;VIL1'}
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	1	0.03565902097099527	1.8955684560421688	1.0	55.15	{'PDHB;HACD1;HACD2;DLAT;PDHA1;DLD;HSD17B12;DIP2A;ACLY;ACSL3;PDHX;ACACA;MLYCD;PDK2;PPT1;ELOVL5;ELOVL7;ACSL1;PDK3;ACSL4;ELOVL1;GCDH;ACSS2;MPC2;ACSL5;ACSBG1;PPT2;ACACB;ACSF3;TECR;PPCS;PDK4;ELOVL6'}
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_CLASSICAL_NONHOMOLOGOUS_END_JOINING	1	0.03564843844866075	1.8957623445745415	1.0	36.88	{'UVRAG;XRCC6;LIG4;ERCC6;ERCC8;ZBTB7A'}
GOBP_FIBROBLAST_MIGRATION	1	0.035498211457494995	1.8968829429845044	1.0	47.67	{'RFFL;TGFB1;RAC1;APPL2;APPL1;MTA2;ILK;PRKCE;PIP5K1A;GNA12;SGPL1;FER;ITGB1BP1;IQGAP1;RCC2;PML;ZFAND5;ARHGEF7;ARID5B;WDPCP;CORO1C;DMTN;PTK2;BAG4;HAS1;ITGB1;SLC8A1;SDC4;TMEM201;CLN3;DDR2;PDLIM1'}
GOBP_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	1	0.035303903402421115	1.8981210091056342	1.0	51.14	{'ZNF830;SMARCAL1;LIG3;DONSON;SLFN11;FBXO5;ZRANB3;TIPIN;BCL6;BRCA2;GMNN;BLM;TIMELESS'}
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1	0.034634267101038695	1.9019141018062657	1.0	48.88	{'MED1;SNW1;ATG14;ATF2;EIF2AK2;MAPK1;WNT2B;PPM1D;PRKAA1;MIOS;RRAGC;RALB;MAX;RRAGA;SH3GLB1;PRKAG1;CBL;NCOA1;PIM1;PRKAB2;BMPR2;LAMP2;ZFYVE1;EIF2AK4;TBL2;BECN1;PPP1R9B;SIRT1;CDKN1A;ATG7;HSPA5;WIPI2;VPS41;GLUL;PPARA;MTOR;LYN;ULK1;WRN;RRP8;RRAGB;USF1;ERCC6;SRF;WDR45;NFE2L2;MAP3K5;GBA;RPTOR;FOXO3;ADNP;ASGR1;PIK3R4;DCPS;KLF10;KANK2;ADORA2B;USP33;ARHGAP35;WDR45B;FLCN;AIFM1;MTMR3;FES;GCN1;STK24;WDR59;FNIP1;TNRC6A;EHMT2;SREBF2;COMT;CLEC16A;TRIM24;ATG5;PDK2;CDKN2B;MAPK8;BMT2;PENK;HNRNPA1;JMY;EIF2AK3;IMPACT;WDR24;TTC5;GABARAP;MAPK3;WIPI1;PRKAA2;EIF4G1;HSPA8;GABARAPL1;MAP1LC3B2;PIK3C3;DEPDC5;SIK2;FBXO22;CPEB4;TSC1;GABARAPL2;USF2;NPRL3;FAS;ITFG2;EIF2S1;SIPA1;PRKAG2;SESN1;SLC38A2;TP53;XPR1;FOLR1;RXRA;PRKD1;GSDMD;AXL;FADS1;MYBBP1A;IFI16;GAS2L1;GLRX2;SEH1L;NUPR2;NUDT15;MAP1LC3C;GDAP1;ATP2B1;BRIP1;DNAJC15;DSC2;PHEX'}
GOBP_NUCLEOSOME_ASSEMBLY	1	0.034603088298554865	1.901890354348489	1.0	43.77	{'SMARCA5;HP1BP3;NAP1L1;NAP1L4;SART3;BRD2;SHPRH;SPTY2D1;SETSIP;KAT6A;TSPYL4;RSF1;KAT6B;NASP;TSPYL1;ANP32B;CHRAC1;ATRX;BAZ1A;SET;CENPP;POLE3;NAA60;SOX9;CHAF1A;CHAF1B;ITGB3BP;MIS18A;DAXX;ASF1A;DNAJC9'}
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	1	0.034591193734030495	1.901788247577187	1.0	47.06	{'RFFL;FAF1;BAD;PEA15;BAG3;TNFRSF10C;CASP8AP2;SP100;FGG;DDX3X;RNF34;CASP8;TNFRSF10A;RAF1;MOAP1;ZDHHC3;BLOC1S2;DEDD;BID;MADD;TNFRSF1A;DDX47;TNFRSF10B;FEM1B;STK3;FAIM;NF1;FGB;BMP5;CFLAR;BCL2L1;FADD;LGALS3;DIABLO;BAX;GABARAP;GSK3B;STK4;PTEN;SKIL;DAB2IP;ITPRIP;PIK3R1;ICAM1;ARHGEF2;DAXX;SORT1;STX4;BRCA1;PARK7;DEDD2;FGA;TMBIM1'}
GOBP_SNORNA_LOCALIZATION	1	0.03450162377002696	1.9027292185528917	1.0	36.27	{'PRPF31;ZNHIT3;NOP58;FBL;ZNHIT6;PIH1D1'}
GOBP_DENDRITE_MORPHOGENESIS	1	0.034393391342569364	1.9033571201108594	1.0	64.39	{'FBXW8;ACTR2;CUL7;BHLHB9;ARMCX5-GPRASP2;ANKRD27;DTNBP1;ABI1;PAFAH1B1;GORASP1;MEF2A;STAU2;CAPRIN1;ABI2;SARM1;BLOC1S6;DHX36;CDKL5;PPP3CA;KIDINS220;UBE3A;PRMT3;DCDC2;SLC11A2;YWHAH;MINK1;DIP2A;SS18L2;WASL;RAPGEF2;RAB21;EEF2K;PICALM;PQBP1;RERE;TMEM106B;KLF7;HDAC6;RBFOX2;TANC2;PARP6;FARP1;SIPA1L1;NEDD4;CUX1;GSK3B;CDKL3;FBXO31;NRP1;BTBD3;CFL1;PTEN;PDLIM5;STK11;TPBG;ITGB1;TAOK2;CTNND2;HPRT1;LZTS1;VLDLR;SS18L1;MAP6;DCLK1;SEMA4D;HECW2;TNIK;CDC42;BAIAP2;LRP4;DBN1;FYN;LRP8;CELSR2;NEDD4L;PTPRD;DNM3;DOCK10;ARHGAP44;EPHA4;DBNL;CAPRIN2;ARC;EPHB3;RAP2A;EFNA1;DLG4;EPHB2;MAP2;PHACTR1;SDC2;ID1;LRRK2;KIF1A;PREX2;SRCIN1'}
GOBP_PROTEIN_LOCALIZATION_TO_CYTOPLASMIC_STRESS_GRANULE	1	0.034213057895024296	1.9044519716850679	1.0	41.99	{'DCP1A;DDX1;DHX9;DDX3X;SSB;TIA1;YBX1'}
GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY	1	0.03408609301134785	1.905272568161471	1.0	41.6	{'SETDB1;MPHOSPH8;PPHLN1;ZNF304;ATF7IP;MORC2;SETDB2;DNMT1;ATF7IP2'}
GOBP_AXO_DENDRITIC_TRANSPORT	1	0.03408218813067088	1.9055421866607691	1.0	50.74	{'AP3M1;ARL8B;ARMCX3;TRAK2;NDEL1;BLOC1S5;TERF2;DTNBP1;ACTR10;TRAK1;AP3M2;SFPQ;KIF3A;PAFAH1B1;SPAST;FLOT2;HNRNPU;STAU2;FBXW11;AP3S1;BLOC1S2;KIF5B;BLOC1S6;KIF1B;KIF3B;SPG11;SNAPIN;BLOC1S3;RAB21;AP3B1;DCTN1;HDAC6;BORCS5;ARL8A;OPA1;HSPA8;DYNC1H1;AP3D1;APBA1;AGTPBP1;APP;MAP1A;PURA;KIF5A;HIF1A;AP3S2;SPG7;DST;KLC3;HSPB1;KIF1C'}
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE	1	0.03406532771600526	1.9054262665579993	1.0	49.46	{'ATG16L1;ATG13;MFN2;WIPI2;WDR45;STX17;WDR45B;TRAPPC8;LRBA;WIPI1;PIK3C3;ATG4B;ATG4D;PACS2;ATG9A'}
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	1	0.034052763077974946	1.9058785990402545	1.0	30.19	{'VHL;NCK2;HIF1AN;BAG3;TMBIM6;JUN;DNAJB1;NCK1;IMPACT'}
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	1	0.03388527914830035	1.90676970328282	1.0	76.29	{'NECTIN1;STRN;GNPAT;RAB13;TGFB1;PAK2;F11R;CLDN16;ROCK2;PKN2;APC;LIMS1;VCL;HIPK1;MARVELD2;FZD5;CTNND1;TJP1;PDCD6IP;CDH1;NUMB;PRKACA;PATJ;ADAM10;SRF;ILDR1;RDX;PRKCI;PIP5K1C;GRHL1;AFDN;OCLN;EXT1;FLCN;MYO1C;ADD1;HDAC7;CAMSAP3;PKP4;DLG1;ROCK1;TJP2;DSP;CTNNA1;SMAD3;DLG5;GRHL2;SMAD7;TLN1;CTNNB1;CLDN4;WDR1;CXADR;PLEKHA7;DSG2;IKBKB;MPDZ;FERMT2;SRC;PTPN23;CLDN12;CNTNAP1;AGT;CSK;RHOA;GJD3;CLDN1;CLDN7;NF2;IL1B;MYADM;JAM3;CTNND2;PARD6B;ACTB;PRKCH;PRKCA;POF1B;MPP7;NPHP4;KIFC3;GJC1;NPHP1;ECT2;TGFBR1;PARD3;ACTG1;LSR;CNTNAP2;ESAM;CDC42;CD9;NUMBL;MARVELD3;EFNB2;JUP;CSF1R;TLN2;CAV1;RHOC;EPHA4;TBCD;HEG1;TGFB2;TJP3;OCEL1;CDH5;FLNA;ACE2;EPB41L3;CLDN22;PTPRO;APLNR;ANK2;ARL2;F2RL1;PECAM1;CDH11;TGFB3;CCM2;SVEP1;WHRN;F2R;DCHS1;EPHB2;TBX5;MTSS1;CDH24;CDH6;CD177;PKP2;FBF1;GJA1;CLDN23;TRPV4;TNF;BMP6;NLGN4X;VEGFA;PARD6A;GJB1;GJA4;RAMP2;UGT8;ACE;CDH2;CLDN11;PKP3;NLGN2;ARVCF;LIMS2;CLDN15;PKP1;PLEC;PERP;CLDN8;CLDN6'}
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	1	0.03370992623319977	1.907831677549429	1.0	71.33	{'UPRT;TYW1;PRPS1;ADAL;ICMT;APOBEC3F;NT5C2;GBA;AKR1A1;BLOC1S6;DHFR2;CBR4;APOBEC3C;OARD1;PRPSAP2;FUCA2;AKR1C1;DGUOK;PRPS2;GBA2;ENPP4;ATIC;PPAT;NAGA;AMD1;TYW1B;FUCA1;GDA;ABHD10;DNPH1;TYW5;APOBEC3H;XDH;AKR1C2;DPYD;MTAP;APOBEC3D;UMPS;HPRT1;UCKL1;APOBEC1;ADA;DTYMK;APOBEC2;TK1;NT5C3A;NME4;TK2;LCMT2;ADK;CDADC1;AKR1C3;NT5E;APOBEC3G;GNMT;PNP;DERA;AKR1C4;TYMP;GUSB;MACROD2;NT5C1A;UPP1;NME5;SULT1C4;PRTFDC1;ERH;AKR7A2;APOBEC3A'}
GOBP_CELL_CYCLE_DNA_REPLICATION	1	0.03356016776002931	1.908744711059358	1.0	49.14	{'ZNF830;TERF1;TERF2;DONSON;ZMPSTE24;INO80;ZPR1;WRN;POLA1;UPF1;MCM3;LIG1;SENP2;ATRX;WIZ;ATAD5;FBXO5;CDC7;TIPIN;BCL6;DBF4B;BRCA2;GMNN;DACH1;DNA2;E2F7;GINS3;E2F8;MCM2;BLM'}
GOBP_REGULATION_OF_PINOCYTOSIS	1	0.033527977936101495	1.9089965907475779	1.0	51.65	{'NR1H2;PROM2;APPL2;ANKFY1;APPL1;PPT1;AXL;CLN3;NR1H3;CDC42;CAV1'}
GOBP_REGULATION_OF_ENDOCYTOSIS	1	0.03350979626710913	1.9092795749206004	1.0	25.87	{'ARF6;UBQLN2;VAMP4;HNRNPK;SYNJ2BP;RAB5A;SNX12;PPP3CB;RAB5B;VPS28;NR1H2;RAC1;NEU3;PROM2;SMAP1;ANKRD13A;CD151;CBL;RAB5C;SNX17;RUFY2;TSG101;DTNBP1;EHD4;MKLN1;APPL2;AAK1;ABL2;ANKFY1;FMR1;CALM3;UNC119;APPL1;ANO6;ATAD1;RAB4A;CD2AP;LDLRAP1;RABGEF1;NUMB;RUFY1;CBLL1;AP2B1;FLOT1;TOR1A;HIP1;HFE;SYNJ1;PSEN1;BICD1;PPP3CA;MIB1;RUBCN;SDCBP;TBC1D5;ZFYVE16;PIK3CB;WASL;LRSAM1;RIN3;ROCK1;PTPN1;RAB21;EEF2K;SCYL2;DNM2;BTBD9;PICALM;AP2M1;OPHN1'}
GOBP_ENDOSOMAL_VESICLE_FUSION	1	0.03337350725304128	1.910204573347489	1.0	36.68	{'TGFBRAP1;VPS11;ANKFY1;VPS41;VPS39;VPS4A;VPS8;SAMD9'}
