pathway	freq	padj	NES	stability	overlap	Lead_genes
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	1	0.1779498033559241	1.4754180994667052	1.0	57.54	['LEF1-AS1', 'PGAP1', 'BAZ1A', 'ERCC6L2', 'FKTN', 'LINS1', 'PIGP', 'DIP2B', 'RPS11', 'STRIP1', 'USP6NL', 'SECISBP2', 'SETD1B', 'ATP11C', 'VPS11', 'NBEA', 'HELQ', 'ADD3', 'MTMR1', 'UBE2Z', 'ANAPC4', 'ELP2', 'GXYLT1', 'ABCC1', 'PCSK5', 'MTERF3', 'MYH3', 'CCDC136', 'SRSF1', 'NUP133', 'KLHL3', 'TUBE1', 'ETFRF1', 'RPL13A', 'WHAMM', 'POLG2', 'VNN2', 'ZNF100', 'TAF9', 'RAB11A', 'COX7C', 'MSH6', 'TRMT13', 'PRDX3', 'TRABD2A', 'FASTKD1', 'DZIP3', 'METTL25', 'METTL16', 'SARNP', 'NBDY', 'DNHD1', 'CNPY3', 'HMOX2', 'ZNF789', 'EIF2S1', 'MIR99AHG', 'NAA25', 'MICU2', 'RAD51C', 'TAB3', 'ZNHIT6', 'RASSF6', 'MMD', 'LINC00339', 'UXS1', 'TTC3', 'ZBTB40', 'PHYH', 'MAN2A1', 'RPL35A', 'SDR39U1', 'CLK4', 'FAM111A', 'IL6ST', 'PAN2', 'APOL6', 'ZNF805', 'IMPACT', 'C6orf62', 'RBM34', 'PPP6R3', 'MSL3', 'DDX39B', 'MDM1', 'PPWD1', 'FRYL', 'KLRC4', 'ZNF706', 'MORC2-AS1', 'ARMCX1', 'SEC24B-AS1', 'MBIP', 'C2CD5', 'MTURN', 'FAM136A', 'NSFL1C', 'NR2C2', 'NR2C1', 'FBXO11', 'ZNF667-AS1', 'EAPP', 'PDPR', 'MTHFD1', 'KBTBD6', 'SETMAR', 'HUWE1', 'RACK1', 'SFSWAP', 'VPS33B', 'PIGL', 'GRTP1', 'NECAP1', 'MBD5', 'SEC31B', 'CDS2', 'ZNF655', 'ZBED5', 'MNS1', 'MEST']
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_DN	1	0.17782587510283118	1.4753986153231031	1.0	66.08	['TDRD1', 'SLC25A42', 'DGAT1', 'MAMSTR', 'ATF7', 'UPP1', 'S1PR5', 'SIPA1L1', 'ZNF394', 'CACHD1', 'TARS2', 'PDE10A', 'HELZ', 'PLEKHM1', 'ACOT4', 'DTNA', 'CFB', 'CABIN1', 'SYNE1', 'CSAD', 'GCN1', 'MTOR', 'SNHG11', 'CCDC158', 'TTC39A', 'SLC43A1', 'TMEM63B', 'CACNB2', 'TMEM150A', 'GABBR1', 'ENTPD4', 'TSHZ2', 'CREB3L2', 'SLC44A4', 'GPM6A', 'PLIN2', 'TBC1D17', 'ANKK1', 'SNORA61', 'AMBRA1', 'EYA2', 'DENND1C', 'TGM2', 'SERPINB2', 'CNNM3', 'CNTN4', 'SPOCK1', 'RXRA', 'TGFB2', 'SLC27A2', 'BNC2', 'LRRN1', 'SLC9A8', 'CCDC88C', 'RHBDD2', 'BACH2', 'AS3MT', 'SZT2', 'NAV2']
GSE4142_PLASMA_CELL_VS_GC_BCELL_UP	1	0.17610190377004697	1.4780067526119036	1.0	52.0	['RUVBL2', 'PDE3A', 'ZNF600', 'ULBP1', 'ERC1', 'MTMR3', 'SNRNP200', 'ZNF516', 'PLPP6', 'RNF214', 'ATG16L1', 'TBC1D10B', 'SNX7', 'FBXO46', 'ADNP2', 'BNIPL', 'NAIF1', 'RAPH1', 'CPEB3', 'C17orf75', 'ZMAT1', 'PHLPP2', 'POFUT1', 'ITGB4', 'UBE2B', 'NISCH', 'CD163', 'MNT', 'ZDHHC15', 'FBXW7', 'SPATA6L', 'ILK', 'NCK1', 'POLA1', 'PCDHB2', 'TMEM132C', 'THAP2', 'MAPK8IP3', 'CECR2', 'CCNL2', 'PHF20L1', 'CFAP20', 'SMAD6', 'MAML1', 'TOR1AIP1', 'NF2', 'SLMAP', 'ITFG2', 'RAB22A', 'CPA3', 'ADAM28', 'MR1', 'ZFHX3', 'COPG1', 'TMEM8B', 'N4BP1', 'NEK4', 'IQSEC2', 'SMYD5', 'MRI1', 'EML4', 'ZC3H6', 'PDK4', 'STOX1', 'FAM110C', 'DARS2', 'FAM110A', 'RNF41', 'MKRN2', 'CLK2', 'JAK3', 'NPHP3', 'USP9X', 'RAD51AP1', 'LONRF2', 'TSPAN14', 'CD36', 'AGO1', 'PRDM4', 'UTRN', 'DENND4B', 'MROH1', 'UACA', 'SACS', 'ST7', 'FAM193A', 'IRF2', 'SLC9A5', 'LRRC41', 'ARFGEF1', 'BRMS1L', 'DENND2D', 'EIF2AK3', 'ARHGEF38', 'CRYGS', 'PYGB', 'DHX35', 'VNN1', 'RNF123', 'ATF6', 'DZANK1', 'FBXL3', 'GJC3', 'SSH3', 'NCKAP5']
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP	1	0.17585737624264433	1.4786903032454348	1.0	66.62	['SCAMP1', 'OIP5-AS1', 'IARS2', 'PRCP', 'EFHD1', 'ZNF609', 'HDGF', 'NDUFA8', 'LINC01184', 'IFNAR1', 'CTBP2', 'CIITA', 'TRIM14', 'KLHL42', 'AP4B1', 'MCUR1', 'TSHZ3', 'JMY', 'TWF2', 'TBC1D14', 'RIOX2', 'NAA40', 'CLEC10A', 'PHF14', 'CORO1B', 'TMEM63A', 'TBC1D10C', 'DNAJC9', 'DENND1C', 'GNPDA1', 'AQP3', 'IL17RA', 'ACSS2', 'ECHDC1', 'NUP85', 'UQCRC1', 'POP5', 'HACD2', 'SLC8A1', 'USB1', 'CD1C', 'CEP78', 'CBFB', 'NUP133', 'SLC7A8', 'ETFRF1', 'RPL13A', 'CCDC102B', 'SLC39A10', 'PNPO', 'SLC12A7', 'PCYOX1', 'TMEM65', 'CAMK2G', 'RAB34', 'MSH6', 'GTF3C5', 'CARS2', 'HEBP2', 'ARSD', 'ZNF184', 'SMARCC1', 'DCLRE1C', 'PDK3', 'SAE1', 'ITFG2', 'SLC45A4', 'LBR', 'TTC7A', 'MBP', 'CNPY3', 'NDUFA12', 'CTNS', 'BCKDK', 'MRE11', 'PRPSAP1', 'MRPS9', 'PHC2', 'CCDC14', 'TPRG1L', 'NHLRC3', 'CRTAP', 'CEP57', 'NDC1', 'HAGH', 'GSTK1', 'ZNF641', 'CCDC92', 'MBNL3', 'RNF135', 'HAUS4', 'SPOP', 'NSMAF', 'HK1', 'TTC3', 'PARP1', 'ACAA1', 'PWAR5', 'STAG3', 'FAM111A', 'MRPS5', 'ACAT1', 'ELAC2', 'TMLHE', 'TXNL4A', 'TPST2', 'PGM2L1', 'PGPEP1', 'ELMOD2', 'NFIA', 'TK2', 'UFC1', 'DAB2', 'ICMT', 'CERK', 'INTS10', 'CD33', 'KLHL21', 'DOK1', 'B3GLCT', 'SLC38A9', 'LEPROTL1', 'PPIH', 'TMEM107', 'TULP4', 'FBXO31', 'RRM2B', 'CLEC7A', 'PLA2G12A', 'KLHDC2', 'FRMD4A', 'SLC29A3', 'FAM118B', 'VPS37A', 'GMPS', 'PDCD4-AS1', 'MRAS', 'RPA1', 'GLRX5', 'PON2', 'IRF2BP2', 'CDCA7L', 'CLSTN1', 'HSPBAP1', 'IGF1R']
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP	1	0.17585329836654195	1.478521654400319	1.0	67.69	['EPDR1', 'TBC1D8', 'SH3GL2', 'GPAT3', 'CCR1', 'TMPO-AS1', 'FUT9', 'TRIM14', 'AFMID', 'ZNF527', 'ZNF786', 'KLF3-AS1', 'FCHO2', 'EPHX2', 'SMPDL3A', 'RCN2', 'WSB1', 'IFNGR2', 'NAGK', 'ALDH3A2', 'AMPH', 'EXOSC6', 'ANXA4', 'TM9SF2', 'NOS1AP', 'SYK', 'GLUL', 'STOM', 'ZNF570', 'CMIP', 'RGS18', 'RAB6A', 'MAF', 'ALG10B', 'ARHGEF17', 'GIPC3', 'ANKMY1', 'ARL4C', 'TLE4', 'ERO1A', 'IFNAR2', 'CLN8', 'FYN', 'FBXL16', 'AHR', 'ME1', 'MFAP5', 'SLC7A8', 'BRCA2', 'CXCL16', 'TMEM255A', 'PARPBP', 'TLR1', 'ZNF362', 'SPOPL', 'RERE', 'GAS2L3', 'DOCK2', 'GSAP', 'FBXL20', 'TNFRSF19', 'CTNS', 'SDC2', 'FCHSD1', 'RBM41', 'EWSAT1', 'LHFPL2', 'MRNIP', 'HNMT', 'FMNL2', 'APAF1', 'TNS3', 'ELAC2', 'CTLA4', 'SMIM17', 'GOLGA2P5', 'TPST2', 'PGM2L1', 'MPZL3', 'RBM47', 'SLC38A6', 'TRIB2', 'PAPSS1', 'SCAMP1-AS1', 'RPL39L', 'TMCC1', 'CLIP4', 'MSH2', 'LMTK2', 'LEPROTL1', 'GPR160', 'SGTB', 'NCSTN', 'LACC1', 'KBTBD6', 'ZNF620', 'KCNE3', 'BMPR2', 'LCTL', 'NT5C2', 'SMCHD1', 'SLC29A3', 'ZNF234', 'ITPKB', 'TNFSF13', 'EGR2', 'MYO1F', 'ATL3', 'PDCD4-AS1', 'GHR', 'SFMBT2', 'FGL2', 'ZNF34', 'TSGA13', 'SNTB2', 'CSF1R', 'PLAU']
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	1	0.17534667587123734	1.4795100242450565	1.0	53.32	['HGSNAT', 'ERCC1', 'EPHB4', 'ELK4', 'ALG13', 'DOCK10', 'UBE2H', 'DR1', 'MAMLD1', 'USP6NL', 'TTC4', 'PSMC3IP', 'PI4K2A', 'MORF4L2', 'ADRB2', 'RNF19B', 'DNAJB12', 'ASH1L', 'FASTKD5', 'DENND1C', 'PCK1', 'BEX1', 'ADNP2', 'DCP1A', 'PSEN1', 'ZNF426', 'ZNF646', 'HSPA9', 'YES1', 'ACYP1', 'SCARB2', 'ECD', 'SCG5', 'MEX3C', 'PLK2', 'CDV3', 'ME1', 'CYTH4', 'ENDOD1', 'CNIH4', 'ARHGEF7', 'UBE3A', 'DAPK2', 'NUP88', 'ATF1', 'HSPA13', 'PRNP', 'RXRA', 'BCL10', 'SCG2', 'G3BP2', 'EIF4E', 'ARF6', 'BACH2', 'CBX4', 'CAMSAP2', 'PTP4A1', 'NR3C1', 'CEP70', 'NRDC', 'TP53BP2', 'NUP58', 'TMEM39A', 'MDM4', 'STAU1', 'ZBTB43', 'RHBDF2', 'GALNT6', 'SPTBN1', 'CHSY1', 'GSPT2', 'UBAP1', 'B3GNT3', 'ATP2B1', 'CLIP2', 'ACSL3', 'PORCN', 'SUPT6H', 'SGMS1', 'RC3H2', 'PCGF3', 'TM4SF1', 'SFMBT1', 'GHITM', 'AMMECR1', 'TAF4', 'CHRNA10', 'IGBP1', 'COPB1', 'ATXN3', 'KPNA2', 'SRSF5', 'IL1R2', 'NFE2L2', 'LEMD3', 'SQLE', 'PHF2', 'ZNF274', 'GLS', 'UBA6', 'PDE4DIP', 'ODF2', 'PFKFB3', 'SLC12A8', 'AFF4', 'ITGB6', 'WDR37', 'LPXN', 'CASP7', 'AGO2', 'CNTRL', 'SFPQ']
GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN	1	0.1747074960174271	1.4804869257672735	1.0	38.81	['DHX29', 'PTCD2', 'LRP6', 'CCAR2', 'DNAJC24', 'TMCO3', 'ACADM', 'FAM13B', 'NIP7', 'ZBTB21', 'UNK', 'CDK7', 'TRIAP1', 'TMEM38B', 'COX7B', 'ELOC', 'UBA2', 'XPO4', 'TTC8', 'PHLPP2', 'FYN', 'TUBE1', 'CDC27', 'SRPRB', 'CMAS', 'FH', 'PTPN1', 'SRPRA', 'NOP56', 'BCCIP', 'KLK7', 'ACTR6', 'ADAL', 'FUT3', 'SLC35A2', 'SLC30A5', 'TAP2', 'ACSS3', 'TIMM21', 'CTNNAL1', 'LNPK', 'DERL2', 'HM13', 'SLC25A15', 'NUS1', 'ARL1', 'MYO1E', 'RHOBTB2', 'DCUN1D5', 'ACER3', 'METTL22', 'PUS1', 'PAPSS1', 'CEP57L1', 'ZFAND6', 'CRLS1', 'PRIM1', 'MTAP', 'TOR1B', 'IPP', 'ASB14', 'CADM2', 'B3GLCT', 'CYB561D1', 'TMEM69', 'UBE2NL', 'LINC00968', 'SIGLEC6', 'E2F6', 'BLOC1S4', 'RASAL2', 'ITGB1', 'SLC25A35', 'SPATS2', 'NMNAT2', 'GMPS', 'COX7A2', 'DEFB132', 'C1orf109', 'PIP4K2C']
GSE27291_0H_VS_6H_STIM_GAMMADELTA_TCELL_DN	1	0.17442758436819403	1.4812700577599514	1.0	16.98	['OGFOD1', 'UQCRC2', 'NDUFB5', 'ZNF623', 'STX16', 'DDX27', 'ARHGAP33', 'SLC3A2', 'CNNM2', 'SLC35D2', 'THRAP3', 'TRABD2B', 'NDUFAB1', 'CTSO', 'KCTD18', 'CMC1', 'ZNF7', 'TGS1', 'KIF9-AS1', 'UTP20', 'KDM8', 'SULT2B1', 'PCDHAC1', 'METTL5', 'CSDE1', 'C2CD2', 'RGS22', 'PCDHA6', 'ALDH18A1', 'ERVMER34-1', 'BTNL9', 'POLR2H', 'HABP4', 'CCT4', 'TK2', 'AHCY', 'RWDD1', 'SELENON', 'OAZ2', 'ZNF251', 'HS6ST2']
GSE3982_EOSINOPHIL_VS_TH2_UP	1	0.17431907422851178	1.4812356257125476	1.0	52.97	['PARP8', 'FUCA1', 'SHC3', 'PECAM1', 'GDPD3', 'TBXAS1', 'KRT5', 'HARS2', 'PTAFR', 'UBA3', 'CLIP3', 'NADK', 'PNRC2', 'AP1G1', 'ZSCAN32', 'ZCCHC14', 'FGD6', 'DBT', 'GCNT2', 'PSEN1', 'LITAF', 'ZZEF1', 'PTPRE', 'PLXNC1', 'RREB1', 'CPEB3', 'PTGES', 'ZNF75D', 'C5AR2', 'PACSIN2', 'MYO9B', 'CERNA1', 'INPP4A', 'LONP2', 'EIF1', 'ZFAND5', 'NMI', 'ZNF721', 'LRRFIP1', 'C1RL', 'CES3', 'TRIM33', 'MAML1', 'ARID3A', 'AVPR1A', 'GSAP', 'VAV3', 'UBOX5', 'TM2D3', 'DLGAP1', 'KANSL1L', 'TGFA', 'MID1', 'PLCH2', 'BIRC2', 'SLC25A42', 'RHOBTB3', 'SIGLEC5', 'ZNF587', 'CD44', 'MCOLN3', 'NLRX1', 'CLK1', 'TBC1D5', 'PTEN', 'C1D', 'MYD88', 'INPP5B', 'DDX6', 'KL', 'USP19', 'KCNJ14', 'LAMP2', 'CALM1', 'CHP1', 'NBR1', 'YY1', 'NAV3', 'PCNX2', 'HCAR3', 'PPP1R12A', 'CNN2', 'MAST3', 'CLOCK', 'NFE2L2', 'COL8A1', 'VCL', 'KIAA0232', 'NSUN6', 'RABGEF1', 'FCGBP', 'KIT', 'MTHFR', 'BRWD1', 'UGT8', 'CYB5R4', 'ZDHHC17', 'LPIN1', 'CHST15', 'GIT2', 'TNFSF13', 'SYNE2', 'PITPNM3', 'TMEM143', 'WDR37', 'CPA4', 'ZNF34', 'SVIL', 'CYSLTR2', 'BLK', 'PPM1F']
GSE2706_2H_VS_8H_LPS_STIM_DC_DN	1	0.17411939776844332	1.482022108988423	1.0	44.78	['TRIP10', 'MSC-AS1', 'CFB', 'C1orf21', 'RDX', 'ETV7', 'CNP', 'LAMP5', 'OPTN', 'STAT2', 'C5orf15', 'UBE2Z', 'MMAA', 'PLXNC1', 'ZNF230', 'LAMB3', 'AIDA', 'ANKRD33B', 'MGLL', 'ZNF567', 'STX17', 'CEP135', 'CD48', 'IL2RA', 'CLEC2D', 'NMI', 'RAD9A', 'HCFC2', 'SFT2D2', 'TRIM22', 'ITGB8', 'ZNFX1', 'PLA1A', 'AFDN', 'NCK2', 'TMEM268', 'TIA1', 'ALOX15B', 'SYNPO2', 'ZNF107', 'SETDB1', 'YEATS2', 'TRAFD1', 'TAP2', 'PI4K2B', 'ZNF281', 'MOV10', 'KDM6A', 'TMEM131', 'EIF2AK2', 'PEX13', 'PSME2', 'TBC1D13', 'IGSF21', 'SP140', 'CSRNP2', 'APOBEC3G', 'JAK3', 'TMEM140', 'UBE2L6', 'TRIM5', 'NFAT5', 'NFKB1', 'CCNA1', 'RSBN1L', 'AK8', 'CCL5', 'FSD1L', 'C15orf48', 'COBLL1', 'NUB1', 'CNOT4', 'SCYL3', 'TRIM69', 'RPS6KC1', 'PDE4DIP', 'RFTN1', 'MAP3K13', 'IL15RA', 'LYN', 'LDLRAD3', 'EED', 'HLA-G', 'CFAP70', 'DDX60', 'CSF2RA', 'CASP7', 'HAPLN3', 'JAK2']
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN	1	0.17405744027901607	1.4819356332955236	1.0	47.3	['POLR1B', 'LAMP1', 'DUSP12', 'ICE1', 'RNASE4', 'ACP6', 'ACADM', 'ACP5', 'SUSD6', 'AKAP9', 'GNL2', 'ASH1L', 'TSR1', 'RAD52', 'RPS7', 'EMB', 'COQ9', 'IL7R', 'PDRG1', 'GBE1', 'PRKACB', 'SBDS', 'GALNT11', 'BCKDHB', 'TRAF5', 'BCL2L11', 'TAF1A', 'PLEKHA1', 'FAM8A1', 'MLYCD', 'RPL14', 'LYSMD1', 'DGKA', 'PLEKHA5', 'SPICE1', 'CCNL2', 'RTKN', 'FAM189B', 'POLR3A', 'RPLP0', 'RRP1B', 'TTC27', 'CA12', 'RPS18', 'RPS8', 'NEDD4', 'SNRK', 'PDK1', 'RPP14', 'ZNF692', 'KCNJ8', 'ITPR2', 'IFITM10', 'TTC14', 'ZFP90', 'ZKSCAN3', 'GMIP', 'SLTM', 'XRCC5', 'RPS23', 'GSTK1', 'TTC3', 'PRMT3', 'MCOLN2', 'PSME2', 'IL6ST', 'TRAF1', 'RASSF5', 'CTSW', 'SLC26A2', 'SUPT6H', 'DIAPH2', 'TNIP1', 'TK2', 'UBLCP1', 'EPS15L1', 'MTFR1L', 'TMED4', 'WDR43', 'BRD3', 'TRAF3IP2', 'TDRP', 'MAP4K3', 'EML5', 'RGS10', 'PPOX', 'ZNF274', 'RTTN', 'SIPA1L2', 'XPC', 'CANT1', 'ANKRD10', 'CRLF3', 'MECP2', 'QDPR', 'SETD4', 'WDR75', 'CYP4V2', 'EIF2AK4', 'ZBTB20', 'EZH1', 'METTL3', 'NCKAP1', 'RFLNB', 'NECAP1', 'ZEB1', 'PHLDB1', 'SLC11A2', 'PRSS12']
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	1	0.17242897472879443	1.4844386270421401	1.0	63.86	['ACSL4', 'PIGM', 'WDR20', 'GEMIN8', 'UBQLN1', 'PA2G4', 'ALPK2', 'WBP1L', 'JMY', 'SMARCA1', 'CHMP5', 'LRIG1', 'ANGPTL2', 'LPP', 'CTNNBIP1', 'RAD52', 'PXN', 'MTMR7', 'C6orf201', 'SLC44A1', 'AQP3', 'IL17RA', 'GLUL', 'TGFBR1', 'GEM', 'PPME1', 'PTPRJ', 'RAB6A', 'RPS6', 'ZDHHC20', 'SERINC1', 'CFAP36', 'SLK', 'GDPD1', 'IFNAR2', 'TSPAN5', 'ATP6V0A1', 'IL10', 'ULK1', 'ARHGEF10L', 'IL2RA', 'CERS5', 'ABHD17C', 'KRAS', 'TRIM32', 'RPLP0', 'BATF', 'RIOK3', 'TIMP2', 'B4GALT4', 'ZNFX1', 'PLOD2', 'RAB4A', 'SMPD2', 'ARID5B', 'SIAH1', 'TTC39B', 'IL24', 'FAM126B', 'POLR2E', 'CPEB2', 'TMEM109', 'BLCAP', 'HAUS2', 'CHM', 'N4BP1', 'NEK4', 'NCMAP', 'ATP11B', 'ATE1', 'BIN1', 'LGMN', 'RBM12', 'PUM1', 'ARHGAP39', 'RAB20', 'STRN3', 'RASA2', 'PHF13', 'MYD88', 'KIF3A', 'KIF3B', 'CREB3L2', 'RUFY2', 'LAMP2', 'YAF2', 'TFRC', 'EN1', 'WDFY2', 'FXYD5', 'CAPZA2', 'PLP2', 'TSPAN14', 'CTSW', 'POSTN', 'CDC16', 'DIAPH2', 'WWOX', 'NEK6', 'LGALS1', 'DNAJC3', 'RELL1', 'SACS', 'RUNX3', 'ZFP2', 'FES', 'OSBPL1A', 'PHACTR2', 'FAM214B', 'GMEB1', 'COG6', 'MAN1A2', 'KDM3A', 'RABGEF1', 'TRIP11', 'PDE4DIP', 'PLA2G12A', 'CUL7', 'GABBR1', 'BCL6', 'TRPS1', 'FJX1', 'RBPJ', 'VMP1', 'FAM102A', 'SYNCRIP', 'GRHL1', 'MIEN1', 'EGR2', 'GGA2', 'ARHGAP12', 'ANXA3', 'PDCL3', 'STAT5B', 'SNTB2', 'SKIL', 'SEPSECS']
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN	1	0.17177111237563428	1.4855315027078393	1.0	30.43	['DDX19B', 'NFE2L3', 'ARMC10', 'GFOD2', 'RFFL', 'FAM98C', 'SRSF2', 'USP24', 'ZNF629', 'PDE1B', 'MYOM1', 'ZNF3', 'UBQLN4', 'MAGEF1', 'TMEM41A', 'ADCY6', 'LRRC75B', 'ATXN7L3', 'LYRM7', 'PPM1B', 'ILDR1', 'ZNF274', 'VIPR1', 'CHTOP', 'ARHGAP9', 'DGKA', 'CRY1', 'GLT8D2', 'NOD1', 'PHYHD1', 'HEATR5A', 'DCTN6', 'ACSBG1', 'GCOM1', 'TMEM71', 'CPSF6', 'TEC', 'CPM', 'RASA3', 'UNC5CL', 'AQR', 'NMNAT2', 'DENND4A', 'EYA2', 'KLHL41', 'HID1', 'TXNRD3', 'RANBP6', 'GALNT10', 'CLIC5', 'RASGRF2', 'DRC3', 'ZNF764', 'TCFL5', 'TAF3', 'SHE', 'SEZ6L2', 'CD6', 'PPP1R32', 'RASGRP1', 'PLAT', 'POLR3E', 'POLR3B', 'QPRT', 'ALPK3', 'TMEM64', 'APBB1IP', 'SELENON', 'ZNF397', 'ORAI2']
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP	1	0.17038662742865485	1.4875518110490706	1.0	79.73	['TNFRSF25', 'TIMELESS', 'RBBP5', 'CD83', 'PDLIM1', 'ZWILCH', 'MBOAT1', 'CLSPN', 'WEE1', 'ZNF365', 'MIS18BP1', 'ZHX2', 'SHCBP1', 'UCK2', 'BPHL', 'KIF23', 'CXCR3', 'PSMD5', 'RBMXL1', 'LUZP1', 'ASAP1', 'KIF22', 'RNF7', 'OPTN', 'IPPK', 'PREP', 'DUSP4', 'GINS1', 'BEX1', 'METTL13', 'NAA50', 'PSMG2', 'EMB', 'TNS1', 'POP5', 'PARD6B', 'ABCA3', 'RCSD1', 'HSP90AA1', 'ART3', 'TIPIN', 'EIF2S3', 'SUCLA2', 'DGKE', 'DSCC1', 'MRPL1', 'SLAMF6', 'XRCC2', 'PSMA1', 'CTPS1', 'TUBGCP2', 'TBC1D4', 'BUB3', 'NUP93', 'NIFK', 'P2RX7', 'SOSTDC1', 'SCPEP1', 'PCNA', 'ST6GAL1', 'PRICKLE1', 'ACAD9', 'VPS36', 'HOOK1', 'GRB7', 'HAUS1', 'EXOSC10', 'PRELID2', 'XCL1', 'C2orf88', 'SSX2IP', 'EHD3', 'CXCL10', 'SNRPB2', 'NETO2', 'PABPC4', 'MLH1', 'HSH2D', 'CSTF2T', 'SLC25A33', 'LYRM4', 'TNPO1', 'IFT52', 'NUDT21', 'BRCA1', 'DKK3', 'PSMA5', 'FKBP5', 'EPCAM', 'PPRC1', 'NOP58', 'STMN1', 'KTI12', 'COQ4', 'SMYD2', 'IKZF2', 'AFF3', 'HMGB3', 'NUP37', 'PDHB', 'AHI1', 'MBTD1', 'SCLT1', 'BTF3', 'FANCI', 'EMC8', 'WDR89', 'FAM81A', 'THAP12', 'SYNPO', 'ARMCX4', 'PIGU', 'MAPK8', 'GDE1', 'HMGN3', 'NUCKS1', 'GTF2E2', 'C11orf49', 'TFRC', 'RAD51AP1', 'AXIN2', 'HLA-DOA', 'NOA1', 'ANKRD17', 'TFB1M', 'EIF1AX', 'ASF1A', 'THADA', 'WWOX', 'PSPC1', 'CDK2', 'TUBG1', 'RRAGA', 'BTF3L4', 'FIGNL1', 'TUBD1', 'HAT1', 'UMPS', 'TINF2', 'URB2', 'APOOL', 'GNL3', 'KPNA2', 'PSMD12', 'CCDC122', 'TSPAN3', 'TCF7', 'HELLS', 'ASS1', 'CEP41', 'IFT46', 'PBDC1', 'TSEN15', 'CRTAM', 'BCL6', 'EMG1', 'IQCG', 'PPP1R7', 'CENPP', 'RTP4', 'GMPS', 'NCBP2', 'MRPS22', 'SOWAHC', 'MAPK11', 'TCF19', 'MNS1', 'TMPO']
GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_DN	1	0.17033084366464846	1.4878096631177722	1.0	46.73	['GLRX2', 'DDX27', 'TUBGCP4', 'GPI', 'DRG2', 'SIRT1', 'ANKS1A', 'GPATCH3', 'USP6NL', 'NIP7', 'STAT2', 'ATXN1', 'RPS15A', 'NELFCD', 'PAFAH1B1', 'THYN1', 'ECHDC1', 'MAPK14', 'ALDH2', 'SPINK4', 'SIK1', 'RBM14', 'GABPB1', 'ZNF562', 'MAP3K1', 'CTSH', 'CASP4', 'DIABLO', 'RIN2', 'SPATA2', 'GPR157', 'SF3A3', 'BCCIP', 'PIGH', 'PSTPIP2', 'MYRIP', 'DERA', 'WDR44', 'PSD3', 'UGGT1', 'HAUS2', 'DUSP22', 'LARP4B', 'AGL', 'AOC2', 'SMO', 'ARFIP1', 'RBMS2', 'HSDL2', 'IMPDH2', 'RAPGEFL1', 'B3GNT2', 'RASA1', 'ARL5A', 'EXO5', 'SH3BGRL', 'RDH14', 'BNC2', 'TM7SF3', 'POLE3', 'CEP170', 'RALGPS2', 'NUMA1', 'SRSF9', 'TTC13', 'RALGPS1', 'HADHA', 'TSPYL4', 'PTS', 'BRD3', 'PTCD3', 'TM9SF4', 'TBP', 'MOB1A', 'RNASE6', 'TMEM39B', 'FASTKD3', 'FCGBP', 'TMED2', 'FBXO31', 'SLC12A9', 'RARS2', 'HDAC3', 'ODF2', 'TDP1', 'TNFAIP8', 'MUC6', 'FAM53C', 'CHUK', 'ZNF263', 'KAT6A', 'UCHL5', 'LPXN', 'EXTL3', 'FBXL12', 'CNTRL', 'ZC4H2', 'WDR91']
